,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
5718,chevrolet,hhr,2010,flex-fuel (unleaded/E85),155.0,4.0,manual,front wheel drive,4.0,Flex Fuel,Compact,Wagon,32,22,1385,19720
5719,chevrolet,hhr,2010,flex-fuel (unleaded/E85),155.0,4.0,manual,front wheel drive,4.0,Flex Fuel,Compact,Wagon,32,22,1385,19030
5720,chevrolet,hhr,2011,flex-fuel (unleaded/E85),155.0,4.0,manual,front wheel drive,4.0,Flex Fuel,Compact,Wagon,32,22,1385,18720
5721,chevrolet,hhr,2011,flex-fuel (unleaded/E85),155.0,4.0,manual,front wheel drive,4.0,Flex Fuel,Compact,Wagon,32,22,1385,19030
5722,chevrolet,hhr,2011,flex-fuel (unleaded/E85),155.0,4.0,manual,front wheel drive,4.0,Flex Fuel,Compact,Wagon,32,22,1385,19720
5723,toyota,highlander hybrid,2014,regular unleaded,280.0,6.0,automatic,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,28,27,2031,47300
5724,toyota,highlander hybrid,2014,regular unleaded,280.0,6.0,automatic,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,28,27,2031,49790
5725,toyota,highlander hybrid,2015,regular unleaded,280.0,6.0,automatic,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,28,27,2031,47850
5726,toyota,highlander hybrid,2015,regular unleaded,280.0,6.0,automatic,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,28,27,2031,50340
5727,toyota,highlander hybrid,2016,regular unleaded,280.0,6.0,automatic,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,28,27,2031,50485
5728,toyota,highlander hybrid,2016,regular unleaded,280.0,6.0,automatic,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,28,27,2031,47870
5729,toyota,highlander,2015,regular unleaded,270.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,2031,34750
5730,toyota,highlander,2015,regular unleaded,270.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,2031,31070
5731,toyota,highlander,2015,regular unleaded,270.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,2031,44140
5732,toyota,highlander,2015,regular unleaded,270.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,2031,38050
5733,toyota,highlander,2015,regular unleaded,270.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,2031,41650
5734,toyota,highlander,2015,regular unleaded,270.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,2031,42680
5735,toyota,highlander,2015,regular unleaded,270.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,2031,32530
5736,toyota,highlander,2015,regular unleaded,185.0,4.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,20,2031,29765
5737,toyota,highlander,2015,regular unleaded,270.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,2031,33290
5738,toyota,highlander,2015,regular unleaded,270.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,2031,36590
5739,toyota,highlander,2015,regular unleaded,270.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,2031,40190
5740,toyota,highlander,2016,regular unleaded,270.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,2031,34395
5741,toyota,highlander,2016,regular unleaded,270.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,2031,38775
5742,toyota,highlander,2016,regular unleaded,185.0,4.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,20,2031,30490
5743,toyota,highlander,2016,regular unleaded,270.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,2031,42375
5744,toyota,highlander,2016,regular unleaded,270.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,2031,44990
5745,toyota,highlander,2016,regular unleaded,270.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,2031,33475
5746,toyota,highlander,2016,regular unleaded,270.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,2031,43530
5747,toyota,highlander,2016,regular unleaded,270.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,2031,32015
5748,toyota,highlander,2016,regular unleaded,270.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,2031,40915
5749,toyota,highlander,2016,regular unleaded,270.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24,18,2031,35855
5750,toyota,highlander,2016,regular unleaded,270.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25,19,2031,37315
5751,plymouth,horizon,1990,regular unleaded,93.0,4.0,manual,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,31,22,535,2000
5752,honda,hr-v,2016,regular unleaded,141.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,35,28,2202,22065
5753,honda,hr-v,2016,regular unleaded,141.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,32,27,2202,23365
5754,honda,hr-v,2016,regular unleaded,141.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,35,28,2202,20015
5755,honda,hr-v,2016,regular unleaded,141.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,32,27,2202,25990
5756,honda,hr-v,2016,regular unleaded,141.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,32,27,2202,21315
5757,honda,hr-v,2016,regular unleaded,141.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,35,28,2202,24690
5758,honda,hr-v,2016,regular unleaded,141.0,4.0,manual,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,25,2202,19215
5759,honda,hr-v,2016,regular unleaded,141.0,4.0,manual,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,25,2202,21265
5760,honda,hr-v,2017,regular unleaded,141.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,28,2202,22215
5761,honda,hr-v,2017,regular unleaded,141.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,27,2202,23515
5762,honda,hr-v,2017,regular unleaded,141.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,28,2202,20165
5763,honda,hr-v,2017,regular unleaded,141.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,27,2202,26140
5764,honda,hr-v,2017,regular unleaded,141.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,28,2202,24840
5765,honda,hr-v,2017,regular unleaded,141.0,4.0,manual,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,25,2202,19365
5766,honda,hr-v,2017,regular unleaded,141.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,27,2202,21465
5767,honda,hr-v,2017,regular unleaded,141.0,4.0,manual,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,25,2202,21415
5768,lexus,hs 250h,2010,regular unleaded,187.0,4.0,automatic,front wheel drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34,35,454,34650
5769,lexus,hs 250h,2010,regular unleaded,187.0,4.0,automatic,front wheel drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34,35,454,37420
5770,lexus,hs 250h,2011,regular unleaded,187.0,4.0,automatic,front wheel drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34,35,454,39100
5771,lexus,hs 250h,2011,regular unleaded,187.0,4.0,automatic,front wheel drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34,35,454,36330
5772,lexus,hs 250h,2012,regular unleaded,187.0,4.0,automatic,front wheel drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34,35,454,39800
5773,lexus,hs 250h,2012,regular unleaded,187.0,4.0,automatic,front wheel drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34,35,454,37030
5774,lamborghini,huracan,2015,premium unleaded (required),610.0,10.0,automated_manual,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,14,1158,237250
5775,lamborghini,huracan,2016,premium unleaded (required),610.0,10.0,automated_manual,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,1158,238500
5776,lamborghini,huracan,2016,premium unleaded (required),610.0,10.0,automated_manual,all wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,20,14,1158,262350
5777,lamborghini,huracan,2016,premium unleaded (required),580.0,10.0,automated_manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,1158,199800
5781,infiniti,i30,1999,regular unleaded,190.0,6.0,automatic,front wheel drive,4.0,Luxury,Midsize,Sedan,25,18,190,2288
5782,infiniti,i30,1999,regular unleaded,190.0,6.0,manual,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,19,190,2433
5783,infiniti,i30,2000,regular unleaded,227.0,6.0,automatic,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,25,17,190,2648
5784,infiniti,i30,2000,regular unleaded,227.0,6.0,automatic,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,25,17,190,2552
5785,infiniti,i30,2001,premium unleaded (required),227.0,6.0,automatic,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,190,31790
5786,infiniti,i30,2001,premium unleaded (required),227.0,6.0,automatic,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,190,29715
5787,infiniti,i35,2002,premium unleaded (required),255.0,6.0,automatic,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,190,28750
5788,infiniti,i35,2003,premium unleaded (required),255.0,6.0,automatic,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,190,29100
5789,infiniti,i35,2004,regular unleaded,255.0,6.0,automatic,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,24,17,190,30600
5790,bmw,i3,2015,electric,170.0,0.0,direct_drive,rear wheel drive,4.0,"Hatchback,Luxury",Compact,4dr Hatchback,111,137,3916,42400
5791,bmw,i3,2016,electric,170.0,0.0,direct_drive,rear wheel drive,4.0,"Hatchback,Luxury",Compact,4dr Hatchback,111,137,3916,42400
5792,bmw,i3,2017,electric,170.0,0.0,direct_drive,rear wheel drive,4.0,"Hatchback,Luxury",Compact,4dr Hatchback,111,137,3916,42400
5793,bmw,i3,2017,electric,170.0,0.0,direct_drive,rear wheel drive,4.0,"Hatchback,Luxury",Compact,4dr Hatchback,106,129,3916,43600
5796,acura,ilx hybrid,2014,premium unleaded (recommended),111.0,4.0,automatic,front wheel drive,4.0,"Luxury,Hybrid",Compact,Sedan,38,39,204,28900
5797,acura,ilx hybrid,2014,premium unleaded (recommended),111.0,4.0,automatic,front wheel drive,4.0,"Luxury,Hybrid",Compact,Sedan,38,39,204,34600
5798,acura,ilx,2015,premium unleaded (recommended),201.0,4.0,manual,front wheel drive,4.0,"Luxury,Performance",Compact,Sedan,31,22,204,29350
5799,acura,ilx,2015,premium unleaded (recommended),150.0,4.0,automatic,front wheel drive,4.0,Luxury,Compact,Sedan,35,24,204,31750
5800,acura,ilx,2015,premium unleaded (recommended),150.0,4.0,automatic,front wheel drive,4.0,Luxury,Compact,Sedan,35,24,204,29350
5801,acura,ilx,2015,premium unleaded (recommended),150.0,4.0,automatic,front wheel drive,4.0,Luxury,Compact,Sedan,35,24,204,27050
5802,acura,ilx,2016,premium unleaded (recommended),201.0,4.0,automated_manual,front wheel drive,4.0,Luxury,Compact,Sedan,36,25,204,34890
5803,acura,ilx,2016,premium unleaded (recommended),201.0,4.0,automated_manual,front wheel drive,4.0,Luxury,Compact,Sedan,36,25,204,29900
5804,acura,ilx,2016,premium unleaded (recommended),201.0,4.0,automated_manual,front wheel drive,4.0,Luxury,Compact,Sedan,36,25,204,29200
5805,acura,ilx,2016,premium unleaded (recommended),201.0,4.0,automated_manual,front wheel drive,4.0,Luxury,Compact,Sedan,36,25,204,31890
5806,acura,ilx,2016,premium unleaded (recommended),201.0,4.0,automated_manual,front wheel drive,4.0,Luxury,Compact,Sedan,36,25,204,32900
5807,acura,ilx,2016,premium unleaded (recommended),201.0,4.0,automated_manual,front wheel drive,4.0,Luxury,Compact,Sedan,36,25,204,27900
5808,acura,ilx,2017,premium unleaded (recommended),201.0,4.0,automated_manual,front wheel drive,4.0,Luxury,Compact,Sedan,35,25,204,32990
5809,acura,ilx,2017,premium unleaded (recommended),201.0,4.0,automated_manual,front wheel drive,4.0,Luxury,Compact,Sedan,35,25,204,29290
5810,acura,ilx,2017,premium unleaded (recommended),201.0,4.0,automated_manual,front wheel drive,4.0,Luxury,Compact,Sedan,35,25,204,31980
5811,acura,ilx,2017,premium unleaded (recommended),201.0,4.0,automated_manual,front wheel drive,4.0,Luxury,Compact,Sedan,35,25,204,34980
5812,acura,ilx,2017,premium unleaded (recommended),201.0,4.0,automated_manual,front wheel drive,4.0,Luxury,Compact,Sedan,35,25,204,27990
5813,acura,ilx,2017,premium unleaded (recommended),201.0,4.0,automated_manual,front wheel drive,4.0,Luxury,Compact,Sedan,35,25,204,29990
5814,chevrolet,impala limited,2014,flex-fuel (unleaded/E85),300.0,6.0,automatic,front wheel drive,4.0,Flex Fuel,Large,Sedan,30,18,1385,26840
5815,chevrolet,impala limited,2014,flex-fuel (unleaded/E85),300.0,6.0,automatic,front wheel drive,4.0,Flex Fuel,Large,Sedan,30,18,1385,25830
5816,chevrolet,impala limited,2014,flex-fuel (unleaded/E85),300.0,6.0,automatic,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,30,18,1385,30535
5817,chevrolet,impala limited,2015,flex-fuel (unleaded/E85),300.0,6.0,automatic,front wheel drive,4.0,Flex Fuel,Large,Sedan,30,18,1385,26840
5818,chevrolet,impala limited,2015,flex-fuel (unleaded/E85),300.0,6.0,automatic,front wheel drive,4.0,Flex Fuel,Large,Sedan,30,18,1385,25830
5819,chevrolet,impala limited,2015,flex-fuel (unleaded/E85),300.0,6.0,automatic,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,30,18,1385,30535
5820,chevrolet,impala limited,2016,flex-fuel (unleaded/E85),300.0,6.0,automatic,front wheel drive,4.0,Flex Fuel,Large,Sedan,30,18,1385,26840
5821,chevrolet,impala limited,2016,flex-fuel (unleaded/E85),300.0,6.0,automatic,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,30,18,1385,30535
5822,chevrolet,impala limited,2016,flex-fuel (unleaded/E85),300.0,6.0,automatic,front wheel drive,4.0,Flex Fuel,Large,Sedan,30,18,1385,25830
5826,chevrolet,impala,2015,flex-fuel (unleaded/E85),305.0,6.0,automatic,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,29,19,1385,35440
5827,chevrolet,impala,2015,flex-fuel (unleaded/E85),305.0,6.0,automatic,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,29,19,1385,30285
5832,chevrolet,impala,2016,flex-fuel (unleaded/E85),305.0,6.0,automatic,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,29,19,1385,35540
5834,chevrolet,impala,2016,flex-fuel (unleaded/E85),305.0,6.0,automatic,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,29,19,1385,30435
5838,chevrolet,impala,2017,flex-fuel (unleaded/E85),305.0,6.0,automatic,front wheel drive,4.0,"Flex Fuel,Performance",Large,Sedan,28,19,1385,35645
5844,subaru,impreza wrx,2013,premium unleaded (required),265.0,4.0,manual,all wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,25,19,640,28295
5845,subaru,impreza wrx,2013,premium unleaded (required),265.0,4.0,manual,all wheel drive,4.0,Performance,Compact,Sedan,25,19,640,29295
5846,subaru,impreza wrx,2013,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,23,17,640,36295
5847,subaru,impreza wrx,2013,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,37645
5848,subaru,impreza wrx,2013,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,34295
5849,subaru,impreza wrx,2013,premium unleaded (required),265.0,4.0,manual,all wheel drive,4.0,Performance,Compact,Sedan,25,19,640,25795
5850,subaru,impreza wrx,2013,premium unleaded (required),265.0,4.0,manual,all wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,25,19,640,29295
5851,subaru,impreza wrx,2013,premium unleaded (required),265.0,4.0,manual,all wheel drive,4.0,Performance,Compact,Sedan,25,19,640,28295
5852,subaru,impreza wrx,2013,premium unleaded (required),265.0,4.0,manual,all wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,25,19,640,25795
5853,subaru,impreza wrx,2014,premium unleaded (required),265.0,4.0,manual,all wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,25,19,640,28495
5854,subaru,impreza wrx,2014,premium unleaded (required),265.0,4.0,manual,all wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,25,19,640,29495
5855,subaru,impreza wrx,2014,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,34495
5856,subaru,impreza wrx,2014,premium unleaded (required),265.0,4.0,manual,all wheel drive,4.0,Performance,Compact,Sedan,25,19,640,25995
5857,subaru,impreza wrx,2014,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,23,17,640,36495
5858,subaru,impreza wrx,2014,premium unleaded (required),265.0,4.0,manual,all wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,25,19,640,25995
5859,subaru,impreza wrx,2014,premium unleaded (required),305.0,4.0,manual,all wheel drive,4.0,"Factory Tuner,High-Performance",Compact,Sedan,23,17,640,37845
5860,subaru,impreza wrx,2014,premium unleaded (required),265.0,4.0,manual,all wheel drive,4.0,Performance,Compact,Sedan,25,19,640,28495
5861,subaru,impreza wrx,2014,premium unleaded (required),265.0,4.0,manual,all wheel drive,4.0,Performance,Compact,Sedan,25,19,640,29495
5862,subaru,impreza,2015,regular unleaded,148.0,4.0,automatic,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,28,640,21495
5863,subaru,impreza,2015,regular unleaded,148.0,4.0,automatic,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,27,640,23295
5864,subaru,impreza,2015,regular unleaded,148.0,4.0,manual,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,33,24,640,20995
5866,subaru,impreza,2015,regular unleaded,148.0,4.0,automatic,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,28,640,22795
5867,subaru,impreza,2015,regular unleaded,148.0,4.0,automatic,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,28,640,19695
5868,subaru,impreza,2015,regular unleaded,148.0,4.0,manual,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,25,640,18695
5871,subaru,impreza,2015,regular unleaded,148.0,4.0,automatic,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,27,640,21995
5874,subaru,impreza,2016,regular unleaded,148.0,4.0,manual,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,33,24,640,21095
5875,subaru,impreza,2016,regular unleaded,148.0,4.0,automatic,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,28,640,22095
5877,subaru,impreza,2016,regular unleaded,148.0,4.0,automatic,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,28,640,21595
5878,subaru,impreza,2016,regular unleaded,148.0,4.0,automatic,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,28,640,19795
5879,subaru,impreza,2016,regular unleaded,148.0,4.0,automatic,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,28,640,23595
5881,subaru,impreza,2016,regular unleaded,148.0,4.0,manual,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,25,640,18795
5883,subaru,impreza,2016,regular unleaded,148.0,4.0,automatic,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,28,640,23095
5885,subaru,impreza,2017,regular unleaded,152.0,4.0,manual,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,28,640,18895
